customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment
4028,2015-07-08,4,10,176,3,4,3,10,Loyal
4029,2014-10-27,1,2,430,1,1,1,3,Churned
4030,2015-12-22,5,20,9,5,4,5,14,Champion
4031,2015-10-18,3,7,74,4,3,2,9,Potential
4032,2015-08-10,2,4,143,3,2,1,6,At-Risk
4033,2015-06-06,3,6,208,2,3,2,7,Potential
4034,2015-11-13,3,6,48,4,3,2,9,Potential
4035,2015-08-03,4,13,150,3,4,4,11,Loyal
4036,2015-05-26,5,12,219,2,4,4,10,Loyal
4037,2015-12-29,4,10,2,5,4,3,12,Loyal
4038,2015-11-06,3,14,55,4,3,5,12,Loyal
4039,2015-12-27,4,12,4,5,4,4,13,Champion
4040,2015-04-03,4,11,272,2,4,4,10,Loyal
4041,2015-10-16,3,11,76,4,3,4,11,Loyal
4042,2015-12-17,6,16,14,5,5,5,15,Champion
4043,2015-01-21,1,2,344,1,1,1,3,Churned
4044,2015-12-01,4,10,30,5,4,3,12,Loyal
4045,2015-12-22,4,11,9,5,4,4,13,Champion
4046,2014-12-29,4,9,367,1,4,3,8,Potential
4047,2015-03-06,2,4,300,2,2,1,5,Churned
4048,2015-05-08,3,9,237,2,3,3,8,Potential
4049,2015-08-01,3,12,152,3,3,4,10,Loyal
4050,2015-07-06,3,9,178,3,3,3,9,Potential
4051,2015-01-28,2,6,337,1,2,2,5,Churned
4052,2015-04-21,2,5,254,2,2,1,5,Churned
4053,2015-03-22,1,6,284,2,1,2,5,Churned
4054,2015-05-06,2,5,239,2,2,1,5,Churned
4055,2014-03-25,1,3,646,1,1,1,3,Churned
4056,2015-10-20,6,16,72,4,5,5,14,Champion
4058,2015-12-30,3,7,1,5,3,2,10,Loyal
4059,2015-05-07,3,9,238,2,3,3,8,Potential
4060,2015-12-11,3,7,20,5,3,2,10,Loyal
4061,2015-05-09,3,6,236,2,3,2,7,Potential
4062,2014-11-27,1,2,399,1,1,1,3,Churned
4063,2015-11-12,2,9,49,4,2,3,9,Potential
4064,2015-09-17,3,6,105,4,3,2,9,Potential
4065,2015-07-07,6,13,177,3,5,4,12,Loyal
4066,2014-12-02,4,8,394,1,4,3,8,Potential
4067,2015-10-16,3,6,76,4,3,2,9,Potential
4068,2015-12-11,4,12,20,5,4,4,13,Champion
4069,2015-05-03,3,11,242,2,3,4,9,Potential
4070,2015-07-27,3,6,157,3,3,2,8,Potential
4071,2015-10-15,4,9,77,4,4,3,11,Loyal
4072,2015-08-14,1,2,139,3,1,1,5,At-Risk
4073,2015-11-02,5,14,59,4,4,5,13,Champion
4074,2015-09-10,4,9,112,3,4,3,10,Loyal
4075,2015-01-05,4,8,360,1,4,3,8,Potential
4076,2015-05-22,5,12,223,2,4,4,10,Loyal
4077,2015-08-04,6,14,149,3,5,5,13,Champion
4078,2015-11-14,6,16,47,4,5,5,14,Champion
4079,2015-09-20,3,6,102,4,3,2,9,Potential
4080,2015-07-03,4,8,181,3,4,3,10,Loyal
4081,2015-10-20,3,6,72,4,3,2,9,Potential
4082,2015-05-01,5,11,244,2,4,4,10,Loyal
4083,2014-08-15,1,2,503,1,1,1,3,Churned
4084,2015-11-03,5,11,58,4,4,4,12,Loyal
4085,2015-09-29,4,10,93,4,4,3,11,Loyal
4086,2014-11-15,5,13,411,1,4,4,9,Potential
4087,2015-08-26,2,5,127,3,2,1,6,At-Risk
4088,2015-09-23,4,10,99,4,4,3,11,Loyal
4089,2015-10-04,3,6,88,4,3,2,9,Potential
4090,2015-02-26,3,6,308,2,3,2,7,Potential
4091,2015-12-28,6,14,3,5,5,5,15,Champion
4092,2015-09-30,4,10,92,4,4,3,11,Loyal
4093,2014-09-08,2,4,479,1,2,1,4,Churned
4094,2015-03-30,4,10,276,2,4,3,9,Potential
4095,2015-12-29,3,6,2,5,3,2,10,Loyal
4096,2015-06-29,4,10,185,3,4,3,10,Loyal
4097,2015-11-28,6,14,33,5,5,5,15,Champion
4098,2015-02-06,4,11,328,1,4,4,9,Potential
4099,2015-01-27,2,5,338,1,2,1,4,Churned
4100,2015-04-22,3,8,253,2,3,3,8,Potential
4101,2015-04-30,4,8,245,2,4,3,9,Potential
4102,2015-11-03,6,19,58,4,5,5,14,Champion
4103,2015-07-26,4,9,158,3,4,3,10,Loyal
4104,2015-11-30,7,16,31,5,5,5,15,Champion
4105,2015-12-03,4,10,28,5,4,3,12,Loyal
4106,2015-08-25,5,13,128,3,4,4,11,Loyal
4107,2015-11-15,4,12,46,5,4,4,13,Champion
4108,2015-09-27,5,14,95,4,4,5,13,Champion
4109,2015-10-04,6,13,88,4,5,4,13,Champion
4110,2015-11-28,6,16,33,5,5,5,15,Champion
4112,2015-04-27,5,18,248,2,4,5,11,Loyal
4113,2015-08-13,6,12,140,3,5,4,12,Loyal
4114,2015-08-07,4,10,146,3,4,3,10,Loyal
4115,2015-05-22,4,11,223,2,4,4,10,Loyal
4116,2015-05-01,3,8,244,2,3,3,8,Potential
4117,2015-12-10,6,15,21,5,5,5,15,Champion
4118,2015-12-24,1,2,7,5,1,1,7,Potential
4119,2015-05-09,4,9,236,2,4,3,9,Potential
4120,2015-12-11,5,11,20,5,4,4,13,Champion
4121,2015-11-01,6,15,60,4,5,5,14,Champion
4122,2015-10-23,4,9,69,4,4,3,11,Loyal
4123,2015-12-14,2,4,17,5,2,1,8,Potential
4124,2015-09-09,7,17,113,3,5,5,13,Champion
4125,2015-06-14,5,11,200,2,4,4,10,Loyal
4126,2014-11-06,3,7,420,1,3,2,6,Churned
4127,2015-11-12,4,11,49,4,4,4,12,Loyal
4129,2015-11-07,7,17,54,4,5,5,14,Champion
4130,2015-11-06,6,16,55,4,5,5,14,Champion
4131,2015-03-29,4,11,277,2,4,4,10,Loyal
4132,2014-12-02,4,9,394,1,4,3,8,Potential
4133,2015-07-27,6,13,157,3,5,4,12,Loyal
4134,2015-11-28,6,14,33,5,5,5,15,Champion
4135,2014-05-11,2,4,599,1,2,1,4,Churned
4136,2015-08-11,3,6,142,3,3,2,8,Potential
4137,2015-12-26,9,26,5,5,5,5,15,Champion
4138,2015-10-10,5,12,82,4,4,4,12,Loyal
4139,2015-11-26,2,6,35,5,2,2,9,Potential
4140,2014-02-20,3,6,679,1,3,2,6,Churned
4141,2015-11-12,1,3,49,4,1,1,6,At-Risk
4142,2015-11-17,1,2,44,5,1,1,7,Potential
4143,2014-03-07,2,4,664,1,2,1,4,Churned
4144,2015-11-06,4,8,55,4,4,3,11,Loyal
4145,2015-04-11,3,6,264,2,3,2,7,Potential
4146,2015-02-09,6,15,325,1,5,5,11,Loyal
4147,2015-09-16,4,12,106,3,4,4,11,Loyal
4148,2015-04-09,5,12,266,2,4,4,10,Loyal
4149,2015-03-20,4,9,286,2,4,3,9,Potential
4150,2015-08-26,4,12,127,3,4,4,11,Loyal
4151,2015-11-02,1,2,59,4,1,1,6,At-Risk
4152,2015-06-18,5,16,196,2,4,5,11,Loyal
4153,2015-07-27,7,22,157,3,5,5,13,Champion
4154,2015-07-02,4,8,182,3,4,3,10,Loyal
4155,2015-09-24,6,17,98,4,5,5,14,Champion
4156,2015-08-03,4,13,150,3,4,4,11,Loyal
4157,2015-01-04,2,6,361,1,2,2,5,Churned
4158,2015-12-26,2,4,5,5,2,1,8,Potential
4159,2015-12-28,3,6,3,5,3,2,10,Loyal
4160,2015-08-12,6,13,141,3,5,4,12,Loyal
4161,2015-09-24,2,5,98,4,2,2,8,Potential
4162,2015-12-22,4,14,9,5,4,5,14,Champion
4163,2015-05-30,6,15,215,2,5,5,12,Loyal
4164,2014-09-25,4,10,462,1,4,3,8,Potential
4165,2015-08-18,8,20,135,3,5,5,13,Champion
4166,2015-11-06,4,14,55,4,4,5,13,Champion
4167,2015-09-06,3,6,116,3,3,2,8,Potential
4168,2014-12-03,2,4,393,1,2,1,4,Churned
4169,2015-11-24,6,15,37,5,5,5,15,Champion
4170,2015-07-11,5,15,173,3,4,5,12,Loyal
4171,2015-06-03,3,8,211,2,3,3,8,Potential
4172,2015-10-08,3,9,84,4,3,3,10,Loyal
4173,2015-05-11,2,4,234,2,2,1,5,Churned
4174,2014-10-18,2,4,439,1,2,1,4,Churned
4175,2015-01-29,1,7,336,1,1,2,4,Churned
4176,2015-05-05,3,7,240,2,3,2,7,Potential
4177,2015-06-15,3,10,199,2,3,3,8,Potential
4178,2015-11-13,7,20,48,4,5,5,14,Champion
4179,2015-03-21,3,9,285,2,3,3,8,Potential
4180,2015-11-11,6,13,50,4,5,4,13,Champion
4181,2014-09-07,1,3,480,1,1,1,3,Churned
4182,2015-08-21,6,14,132,3,5,5,13,Champion
4183,2015-01-15,6,17,350,1,5,5,11,Loyal
4184,2015-12-15,3,8,16,5,3,3,11,Loyal
4185,2015-01-16,2,6,349,1,2,2,5,Churned
4186,2015-10-25,1,3,67,4,1,1,6,At-Risk
4187,2015-10-28,8,21,64,4,5,5,14,Champion
4188,2014-08-20,1,2,498,1,1,1,3,Churned
4189,2015-09-11,2,6,111,3,2,2,7,Potential
4190,2015-12-27,9,21,4,5,5,5,15,Champion
4191,2015-11-03,6,13,58,4,5,4,13,Champion
4192,2015-12-16,5,15,15,5,4,5,14,Champion
4193,2015-08-30,4,8,123,3,4,3,10,Loyal
4194,2015-05-11,6,14,234,2,5,5,12,Loyal
4195,2015-10-01,3,10,91,4,3,3,10,Loyal
4196,2015-11-07,5,10,54,4,4,3,11,Loyal
4197,2015-11-03,6,17,58,4,5,5,14,Champion
4198,2015-03-18,2,5,288,2,2,2,6,Churned
4199,2015-12-29,4,11,2,5,4,4,13,Champion
4200,2014-06-23,1,3,556,1,1,1,3,Churned
4201,2015-10-14,6,12,78,4,5,4,13,Champion
4202,2015-12-02,6,13,29,5,5,4,14,Champion
4204,2015-10-16,4,10,76,4,4,3,11,Loyal
4205,2015-02-22,2,4,312,2,2,1,5,Churned
4206,2014-12-11,7,15,385,1,5,5,11,Loyal
4207,2015-08-28,4,15,125,3,4,5,12,Loyal
4208,2014-02-03,1,2,696,1,1,1,3,Churned
4209,2014-07-29,2,4,520,1,2,1,4,Churned
4210,2015-08-07,2,4,146,3,2,1,6,At-Risk
4211,2014-09-16,5,12,471,1,4,4,9,Potential
4212,2015-05-01,5,11,244,2,4,4,10,Loyal
4213,2015-08-23,3,8,130,3,3,3,9,Potential
4214,2015-10-07,6,13,85,4,5,4,13,Champion
4215,2015-06-30,4,18,184,3,4,5,12,Loyal
4216,2015-04-28,5,11,247,2,4,4,10,Loyal
4217,2015-12-18,10,25,13,5,5,5,15,Champion
4218,2015-10-03,4,12,89,4,4,4,12,Loyal
4219,2015-10-16,4,8,76,4,4,3,11,Loyal
4220,2015-11-21,5,16,40,5,4,5,14,Champion
4221,2015-02-27,4,8,307,2,4,3,9,Potential
4222,2015-12-27,4,13,4,5,4,4,13,Champion
4223,2015-10-07,7,17,85,4,5,5,14,Champion
4224,2015-12-06,6,12,25,5,5,4,14,Champion
4225,2015-05-08,2,6,237,2,2,2,6,Churned
4226,2015-12-06,4,9,25,5,4,3,12,Loyal
4227,2015-08-20,3,7,133,3,3,2,8,Potential
4228,2015-04-18,5,13,257,2,4,4,10,Loyal
4229,2015-08-20,3,8,133,3,3,3,9,Potential
4230,2015-11-05,4,9,56,4,4,3,11,Loyal
4231,2015-01-11,2,5,354,1,2,2,5,Churned
4232,2015-12-19,4,12,12,5,4,4,13,Champion
4233,2015-06-16,4,11,198,2,4,4,10,Loyal
4234,2015-08-02,6,20,151,3,5,5,13,Champion
4235,2015-12-19,7,19,12,5,5,5,15,Champion
4236,2015-11-25,4,14,36,5,4,5,14,Champion
4237,2014-05-20,1,2,590,1,1,1,3,Churned
4238,2015-12-12,3,8,19,5,3,3,11,Loyal
4239,2015-02-11,2,4,323,2,2,1,5,Churned
4240,2015-12-04,5,15,27,5,4,5,14,Champion
4241,2014-10-02,2,6,455,1,2,2,5,Churned
4242,2015-12-09,3,7,22,5,3,2,10,Loyal
4243,2015-08-22,6,16,131,3,5,5,13,Champion
4244,2015-10-31,5,10,61,4,4,3,11,Loyal
4245,2015-06-04,4,9,210,2,4,3,9,Potential
4246,2015-12-01,3,8,30,5,3,3,11,Loyal
4247,2014-01-02,1,2,728,1,1,1,3,Churned
4248,2014-10-09,1,2,448,1,1,1,3,Churned
4249,2015-12-04,5,11,27,5,4,4,13,Champion
4250,2014-10-25,2,4,432,1,2,1,4,Churned
4251,2015-12-21,6,22,10,5,5,5,15,Champion
4252,2015-04-10,3,9,265,2,3,3,8,Potential
4254,2015-08-14,3,6,139,3,3,2,8,Potential
4255,2015-09-02,5,11,120,3,4,4,11,Loyal
4256,2014-05-19,3,6,591,1,3,2,6,Churned
4257,2015-08-21,6,13,132,3,5,4,12,Loyal
4258,2015-12-11,5,13,20,5,4,4,13,Champion
4259,2015-06-24,5,12,190,2,4,4,10,Loyal
4260,2015-11-16,4,12,45,5,4,4,13,Champion
4261,2015-02-16,5,12,318,2,4,4,10,Loyal
4262,2015-10-16,7,17,76,4,5,5,14,Champion
4264,2015-05-11,4,9,234,2,4,3,9,Potential
4265,2015-12-12,5,10,19,5,4,3,12,Loyal
4266,2015-07-31,5,19,153,3,4,5,12,Loyal
4267,2015-10-10,6,14,82,4,5,5,14,Champion
4268,2015-04-25,5,12,250,2,4,4,10,Loyal
4269,2015-04-01,3,10,274,2,3,3,8,Potential
4270,2015-02-08,3,6,326,1,3,2,6,Churned
4271,2014-12-19,2,5,377,1,2,2,5,Churned
4272,2015-06-06,9,27,208,2,5,5,12,Loyal
4273,2015-06-14,4,8,200,2,4,3,9,Potential
4274,2015-09-30,6,12,92,4,5,4,13,Champion
4275,2015-09-11,5,15,111,3,4,5,12,Loyal
4277,2015-12-06,7,23,25,5,5,5,15,Champion
4278,2014-07-03,2,4,546,1,2,1,4,Churned
4279,2014-01-27,1,2,703,1,1,1,3,Churned
4280,2015-12-06,5,15,25,5,4,5,14,Champion
4281,2015-10-18,5,13,74,4,4,4,12,Loyal
4282,2015-06-23,2,4,191,2,2,1,5,Churned
4283,2014-06-20,3,7,559,1,3,2,6,Churned
4284,2015-10-14,3,10,78,4,3,3,10,Loyal
4285,2015-12-29,4,8,2,5,4,3,12,Loyal
4286,2015-09-12,4,13,110,3,4,4,11,Loyal
4287,2015-08-06,2,6,147,3,2,2,7,Potential
4288,2015-11-13,5,12,48,4,4,4,12,Loyal
4289,2015-10-08,3,9,84,4,3,3,10,Loyal
4290,2014-09-04,3,7,483,1,3,2,6,Churned
4291,2015-12-09,6,16,22,5,5,5,15,Champion
4292,2015-12-05,7,20,26,5,5,5,15,Champion
4293,2015-09-30,7,22,92,4,5,5,14,Champion
4294,2015-12-03,6,14,28,5,5,5,15,Champion
4295,2015-10-26,3,11,66,4,3,4,11,Loyal
4296,2015-08-26,4,10,127,3,4,3,10,Loyal
4297,2015-10-27,8,23,65,4,5,5,14,Champion
4298,2015-07-25,3,9,159,3,3,3,9,Potential
4299,2015-08-14,6,15,139,3,5,5,13,Champion
4300,2015-04-04,3,8,271,2,3,3,8,Potential
4301,2015-12-20,4,15,11,5,4,5,14,Champion
4302,2015-11-05,7,20,56,4,5,5,14,Champion
4303,2015-12-25,9,25,6,5,5,5,15,Champion
4304,2015-02-14,3,8,320,2,3,3,8,Potential
4305,2015-07-24,6,15,160,3,5,5,13,Champion
4306,2015-12-28,4,12,3,5,4,4,13,Champion
4307,2014-07-05,1,2,544,1,1,1,3,Churned
4308,2015-12-05,6,19,26,5,5,5,15,Champion
4309,2015-09-15,2,4,107,3,2,1,6,At-Risk
4310,2015-02-27,3,7,307,2,3,2,7,Potential
4311,2014-12-06,2,5,390,1,2,2,5,Churned
4312,2015-12-14,5,17,17,5,4,5,14,Champion
4313,2015-07-28,4,10,156,3,4,3,10,Loyal
4314,2015-05-02,7,17,243,2,5,5,12,Loyal
4315,2015-04-26,2,7,249,2,2,2,6,Churned
4316,2015-01-11,8,20,354,1,5,5,11,Loyal
4317,2014-03-27,2,4,644,1,2,1,4,Churned
4318,2014-08-28,3,6,490,1,3,2,6,Churned
4319,2015-11-08,6,14,53,4,5,5,14,Champion
4320,2015-12-11,5,15,20,5,4,5,14,Champion
4321,2015-10-27,6,18,65,4,5,5,14,Champion
4322,2015-12-03,5,11,28,5,4,4,13,Champion
4323,2015-12-17,5,12,14,5,4,4,13,Champion
4324,2015-01-05,4,14,360,1,4,5,10,Loyal
4325,2015-10-14,4,9,78,4,4,3,11,Loyal
4326,2015-11-06,5,12,55,4,4,4,12,Loyal
4327,2015-04-26,2,5,249,2,2,2,6,Churned
4328,2015-08-29,3,12,124,3,3,4,10,Loyal
4329,2014-10-23,3,7,434,1,3,2,6,Churned
4330,2015-06-22,6,18,192,2,5,5,12,Loyal
4331,2015-09-10,3,6,112,3,3,2,8,Potential
4332,2015-11-24,2,4,37,5,2,1,8,Potential
4333,2015-07-01,1,2,183,3,1,1,5,At-Risk
4334,2015-11-10,5,15,51,4,4,5,13,Champion
4335,2015-12-05,7,17,26,5,5,5,15,Champion
4336,2015-10-10,6,15,82,4,5,5,14,Champion
4337,2015-10-26,3,9,66,4,3,3,10,Loyal
4338,2015-10-11,11,28,81,4,5,5,14,Champion
4339,2014-11-20,3,6,406,1,3,2,6,Churned
4340,2015-12-25,6,13,6,5,5,4,14,Champion
4341,2014-10-26,3,7,431,1,3,2,6,Churned
4342,2015-03-18,5,10,288,2,4,3,9,Potential
4343,2015-12-21,2,7,10,5,2,2,9,Potential
4344,2015-05-06,3,9,239,2,3,3,8,Potential
4345,2015-01-28,3,6,337,1,3,2,6,Churned
4347,2015-03-07,2,4,299,2,2,1,5,Churned
4348,2015-04-11,5,12,264,2,4,4,10,Loyal
4349,2015-03-14,4,8,292,2,4,3,9,Potential
4351,2015-08-21,4,13,132,3,4,4,11,Loyal
4352,2015-12-29,4,13,2,5,4,4,13,Champion
4353,2015-08-24,6,17,129,3,5,5,13,Champion
4354,2015-01-16,2,4,349,1,2,1,4,Churned
4355,2015-11-21,4,9,40,5,4,3,12,Loyal
4356,2015-12-01,3,9,30,5,3,3,11,Loyal
4357,2015-10-10,3,9,82,4,3,3,10,Loyal
4358,2015-11-06,3,6,55,4,3,2,9,Potential
4359,2015-09-24,3,9,98,4,3,3,10,Loyal
4360,2015-02-23,3,6,311,2,3,2,7,Potential
4361,2015-09-05,4,8,117,3,4,3,10,Loyal
4362,2015-07-11,6,15,173,3,5,5,13,Champion
4363,2015-07-01,3,6,183,3,3,2,8,Potential
4364,2015-12-24,9,22,7,5,5,5,15,Champion
4365,2015-02-20,2,4,314,2,2,1,5,Churned
4366,2015-08-13,1,2,140,3,1,1,5,At-Risk
4367,2015-11-15,5,12,46,5,4,4,13,Champion
4368,2015-10-12,4,8,80,4,4,3,11,Loyal
4369,2015-08-25,4,10,128,3,4,3,10,Loyal
4370,2014-06-06,3,8,573,1,3,3,7,Potential
4371,2015-06-21,4,9,193,2,4,3,9,Potential
4372,2015-07-30,4,16,154,3,4,5,12,Loyal
4373,2015-08-12,3,7,141,3,3,2,8,Potential
4374,2014-09-19,2,4,468,1,2,1,4,Churned
4375,2015-10-05,5,12,87,4,4,4,12,Loyal
4376,2015-11-22,10,26,39,5,5,5,15,Champion
4377,2015-02-23,2,11,311,2,2,4,8,Potential
4378,2015-05-04,2,4,241,2,2,1,5,Churned
4379,2015-10-01,2,4,91,4,2,1,7,Potential
4380,2015-11-03,4,11,58,4,4,4,12,Loyal
4381,2015-09-30,3,6,92,4,3,2,9,Potential
4382,2015-11-13,2,4,48,4,2,1,7,Potential
4383,2014-12-02,2,4,394,1,2,1,4,Churned
4384,2015-09-22,4,14,100,4,4,5,13,Champion
4385,2015-11-17,2,5,44,5,2,2,9,Potential
4386,2015-09-08,1,2,114,3,1,1,5,At-Risk
4387,2015-09-16,8,17,106,3,5,5,13,Champion
4388,2015-03-20,4,14,286,2,4,5,11,Loyal
4389,2015-12-17,7,17,14,5,5,5,15,Champion
4390,2015-01-20,2,5,345,1,2,2,5,Churned
4391,2015-03-26,6,14,280,2,5,5,12,Loyal
4392,2015-11-28,5,13,33,5,4,4,13,Champion
4393,2015-11-24,2,5,37,5,2,2,9,Potential
4394,2014-11-13,4,9,413,1,4,3,8,Potential
4395,2015-06-25,3,8,189,3,3,3,9,Potential
4396,2015-06-12,2,4,202,2,2,1,5,Churned
4397,2015-06-27,4,11,187,3,4,4,11,Loyal
4398,2015-11-09,5,10,52,4,4,3,11,Loyal
4400,2015-12-11,3,6,20,5,3,2,10,Loyal
4401,2014-10-09,4,9,448,1,4,3,8,Potential
4402,2014-10-09,2,5,448,1,2,2,5,Churned
4403,2015-09-20,5,12,102,4,4,4,12,Loyal
4404,2014-10-10,3,7,447,1,3,2,6,Churned
4405,2015-07-22,2,10,162,3,2,3,8,Potential
4406,2015-05-27,8,17,218,2,5,5,12,Loyal
4407,2015-02-19,3,6,315,2,3,2,7,Potential
4408,2015-04-20,4,9,255,2,4,3,9,Potential
4409,2015-01-15,2,7,350,1,2,2,5,Churned
4410,2015-10-12,4,11,80,4,4,4,12,Loyal
4411,2015-07-22,2,6,162,3,2,2,7,Potential
4412,2015-12-20,6,13,11,5,5,4,14,Champion
4413,2015-10-11,3,7,81,4,3,2,9,Potential
4414,2015-01-23,3,7,342,1,3,2,6,Churned
4415,2015-01-27,4,8,338,1,4,3,8,Potential
4416,2015-12-23,7,16,8,5,5,5,15,Champion
4417,2015-05-18,4,15,227,2,4,5,11,Loyal
4418,2015-10-04,4,8,88,4,4,3,11,Loyal
4419,2015-12-23,1,2,8,5,1,1,7,Potential
4420,2015-02-25,3,6,309,2,3,2,7,Potential
4422,2014-10-19,2,6,438,1,2,2,5,Churned
4423,2014-02-25,1,2,674,1,1,1,3,Churned
4424,2015-10-16,3,8,76,4,3,3,10,Loyal
4425,2015-10-17,1,2,75,4,1,1,6,At-Risk
4426,2015-06-06,7,15,208,2,5,5,12,Loyal
4427,2015-01-31,5,12,334,1,4,4,9,Potential
4428,2015-08-23,3,6,130,3,3,2,8,Potential
4429,2015-07-21,1,3,163,3,1,1,5,At-Risk
4430,2015-12-02,5,14,29,5,4,5,14,Champion
4431,2015-11-16,5,14,45,5,4,5,14,Champion
4432,2015-09-25,5,10,97,4,4,3,11,Loyal
4433,2015-05-25,5,17,220,2,4,5,11,Loyal
4434,2015-09-21,6,15,101,4,5,5,14,Champion
4435,2014-12-06,4,8,390,1,4,3,8,Potential
4436,2015-12-23,1,2,8,5,1,1,7,Potential
4437,2015-11-29,9,23,32,5,5,5,15,Champion
4439,2015-08-21,3,8,132,3,3,3,9,Potential
4440,2015-12-01,6,12,30,5,5,4,14,Champion
4441,2015-11-09,6,16,52,4,5,5,14,Champion
4442,2015-11-28,5,14,33,5,4,5,14,Champion
4443,2014-11-10,3,7,416,1,3,2,6,Churned
4444,2015-10-06,5,15,86,4,4,5,13,Champion
4445,2015-12-01,6,15,30,5,5,5,15,Champion
4447,2015-05-01,1,2,244,2,1,1,4,Churned
4448,2015-01-06,5,12,359,1,4,4,9,Potential
4449,2015-03-30,3,10,276,2,3,3,8,Potential
4450,2015-07-30,3,7,154,3,3,2,8,Potential
4451,2014-11-23,1,2,403,1,1,1,3,Churned
4452,2015-11-23,2,4,38,5,2,1,8,Potential
4453,2015-08-23,8,18,130,3,5,5,13,Champion
4454,2015-12-23,1,3,8,5,1,1,7,Potential
4455,2015-12-26,8,16,5,5,5,5,15,Champion
4456,2015-08-08,5,17,145,3,4,5,12,Loyal
4457,2015-09-03,2,10,119,3,2,3,8,Potential
4458,2014-03-21,2,6,650,1,2,2,5,Churned
4459,2015-12-18,5,12,13,5,4,4,13,Champion
4460,2015-07-12,3,8,172,3,3,3,9,Potential
4461,2015-02-13,4,9,321,2,4,3,9,Potential
4462,2015-06-07,4,12,207,2,4,4,10,Loyal
4463,2015-11-03,4,10,58,4,4,3,11,Loyal
4464,2015-10-21,8,17,71,4,5,5,14,Champion
4465,2014-12-29,2,4,367,1,2,1,4,Churned
4466,2015-09-03,3,10,119,3,3,3,9,Potential
4467,2015-11-22,4,11,39,5,4,4,13,Champion
4468,2015-06-15,4,17,199,2,4,5,11,Loyal
4469,2015-10-18,3,7,74,4,3,2,9,Potential
4470,2015-12-23,5,14,8,5,4,5,14,Champion
4471,2015-02-28,4,9,306,2,4,3,9,Potential
4472,2014-10-11,1,2,446,1,1,1,3,Churned
4473,2015-09-07,4,14,115,3,4,5,12,Loyal
4474,2015-12-10,4,11,21,5,4,4,13,Champion
4475,2015-04-03,2,5,272,2,2,2,6,Churned
4477,2015-02-15,2,7,319,2,2,2,6,Churned
4478,2015-12-04,3,9,27,5,3,3,11,Loyal
4479,2015-02-10,4,9,324,2,4,3,9,Potential
4480,2014-06-12,2,5,567,1,2,2,5,Churned
4481,2014-09-19,2,4,468,1,2,1,4,Churned
4482,2015-11-30,3,11,31,5,3,4,12,Loyal
4483,2015-08-15,2,4,138,3,2,1,6,At-Risk
4484,2015-11-27,3,6,34,5,3,2,10,Loyal
4485,2015-07-25,4,12,159,3,4,4,11,Loyal
4486,2015-12-02,6,26,29,5,5,5,15,Champion
4487,2015-07-20,7,19,164,3,5,5,13,Champion
4488,2014-12-16,3,6,380,1,3,2,6,Churned
4489,2015-11-19,3,8,42,5,3,3,11,Loyal
4490,2014-01-21,1,4,709,1,1,1,3,Churned
4491,2014-09-18,1,2,469,1,1,1,3,Churned
4492,2015-06-14,4,9,200,2,4,3,9,Potential
4493,2015-10-29,4,10,63,4,4,3,11,Loyal
4494,2015-11-02,9,21,59,4,5,5,14,Champion
4495,2015-12-16,7,23,15,5,5,5,15,Champion
4496,2015-01-23,1,2,342,1,1,1,3,Churned
4497,2015-06-07,2,4,207,2,2,1,5,Churned
4498,2015-04-19,5,11,256,2,4,4,10,Loyal
4499,2015-10-29,6,15,63,4,5,5,14,Champion
4500,2015-06-08,4,10,206,2,4,3,9,Potential
4501,2015-06-15,5,13,199,2,4,4,10,Loyal
4502,2015-11-22,4,9,39,5,4,3,12,Loyal
4503,2015-12-19,5,11,12,5,4,4,13,Champion
4504,2015-09-04,5,14,118,3,4,5,12,Loyal
4505,2015-04-17,5,13,258,2,4,4,10,Loyal
4506,2015-08-11,1,2,142,3,1,1,5,At-Risk
4507,2015-08-15,2,6,138,3,2,2,7,Potential
4508,2015-10-07,6,13,85,4,5,4,13,Champion
4509,2015-11-29,6,20,32,5,5,5,15,Champion
4510,2015-09-03,7,17,119,3,5,5,13,Champion
4511,2015-06-29,3,7,185,3,3,2,8,Potential
4512,2015-12-21,6,15,10,5,5,5,15,Champion
4513,2015-11-04,2,5,57,4,2,2,8,Potential
4514,2014-07-17,1,2,532,1,1,1,3,Churned
4515,2015-06-15,7,19,199,2,5,5,12,Loyal
4516,2015-12-07,2,7,24,5,2,2,9,Potential
4517,2014-10-26,1,2,431,1,1,1,3,Churned
4518,2015-07-20,2,5,164,3,2,2,7,Potential
4519,2015-11-03,2,5,58,4,2,2,8,Potential
4520,2014-03-23,3,6,648,1,3,2,6,Churned
4521,2015-09-15,1,2,107,3,1,1,5,At-Risk
4522,2015-05-18,3,8,227,2,3,3,8,Potential
4523,2015-10-28,6,12,64,4,5,4,13,Champion
4524,2015-12-26,8,22,5,5,5,5,15,Champion
4525,2015-10-07,6,15,85,4,5,5,14,Champion
4526,2015-08-24,9,20,129,3,5,5,13,Champion
4527,2015-10-18,5,11,74,4,4,4,12,Loyal
4528,2015-10-13,2,4,79,4,2,1,7,Potential
4529,2015-05-24,4,10,221,2,4,3,9,Potential
4530,2015-09-12,2,4,110,3,2,1,6,At-Risk
4531,2015-10-16,7,17,76,4,5,5,14,Champion
4532,2015-11-29,3,6,32,5,3,2,10,Loyal
4533,2015-05-21,3,6,224,2,3,2,7,Potential
